Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-06-04,Atorvastatin 20mg (30ct),Cardiovascular,India,360.5,21,150.69,Retail Pharmacy
2023-06-04,Multivitamin Complex,Supplements,Japan,574.82,35,183.55,Hospital
2023-06-04,Multivitamin Complex,Supplements,Japan,255.48,17,92.8,Retail Pharmacy
2023-06-04,Multivitamin Complex,Supplements,Germany,842.7,54,282.48,Government Tender
2023-06-04,Amoxicillin 500mg (20ct),Antibiotics,Japan,379.28,31,179.65,Government Tender
2023-06-04,Ibuprofen 400mg (30ct),Pain Relief,Germany,185.12,32,69.16,Hospital
2023-06-05,Insulin Glargine Pen,Diabetes Care,USA,1360.9,19,589.9,Government Tender
2023-06-05,Multivitamin Complex,Supplements,Germany,413.1,26,136.87,Retail Pharmacy
2023-06-05,Amoxicillin 500mg (20ct),Antibiotics,UK,382.77,29,170.43,Retail Pharmacy
2023-06-05,Loratadine 10mg (14ct),Allergy,USA,191.35,22,73.62,Hospital
2023-06-05,Atorvastatin 20mg (30ct),Cardiovascular,Japan,376.58,21,154.08,Government Tender
2023-06-05,Amoxicillin 500mg (20ct),Antibiotics,USA,307.26,21,123.61,Retail Pharmacy
2023-06-06,Atorvastatin 20mg (30ct),Cardiovascular,India,83.12,5,36.61,Hospital
2023-06-06,Ibuprofen 400mg (30ct),Pain Relief,Brazil,45.36,8,16.01,Retail Pharmacy
2023-06-06,Ibuprofen 400mg (30ct),Pain Relief,UK,28.29,5,10.68,Hospital
2023-06-06,Atorvastatin 20mg (30ct),Cardiovascular,India,417.84,23,159.3,Retail Pharmacy
2023-06-06,Amoxicillin 500mg (20ct),Antibiotics,UK,343.2,23,134.77,Government Tender
2023-06-06,Amoxicillin 500mg (20ct),Antibiotics,Japan,167.44,11,63.33,Hospital
2023-06-06,Insulin Glargine Pen,Diabetes Care,USA,1050.62,17,506.08,Government Tender
2023-06-06,Atorvastatin 20mg (30ct),Cardiovascular,UK,695.97,39,275.8,Government Tender
2023-06-06,Multivitamin Complex,Supplements,Japan,469.84,35,196.31,Hospital
2023-06-06,Loratadine 10mg (14ct),Allergy,India,146.8,16,53.25,Government Tender
2023-06-06,Salbutamol Inhaler,Respiratory,UK,213.85,9,83.97,Retail Pharmacy
2023-06-07,Multivitamin Complex,Supplements,Germany,536.36,33,177.51,Government Tender
2023-06-07,Omeprazole 20mg (28ct),Gastro,Brazil,314.11,25,122.41,Retail Pharmacy
2023-06-07,Salbutamol Inhaler,Respiratory,Japan,368.62,15,142.99,Government Tender
2023-06-07,Omeprazole 20mg (28ct),Gastro,India,300.05,26,129.23,Retail Pharmacy
2023-06-07,Omeprazole 20mg (28ct),Gastro,Brazil,129.22,12,58.26,Hospital
2023-06-07,Ibuprofen 400mg (30ct),Pain Relief,Germany,155.5,24,49.7,Retail Pharmacy
2023-06-07,Loratadine 10mg (14ct),Allergy,USA,285.94,29,100.05,Hospital
2023-06-07,Multivitamin Complex,Supplements,Brazil,265.13,17,94.36,Retail Pharmacy
2023-06-08,Salbutamol Inhaler,Respiratory,Germany,1040.04,47,425.56,Hospital
2023-06-08,Salbutamol Inhaler,Respiratory,Brazil,287.93,14,124.0,Hospital
2023-06-08,Ibuprofen 400mg (30ct),Pain Relief,Japan,90.44,16,33.55,Retail Pharmacy
2023-06-08,Multivitamin Complex,Supplements,India,303.04,19,106.36,Hospital
2023-06-08,Multivitamin Complex,Supplements,India,204.94,16,90.37,Government Tender
2023-06-08,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,18.22,1,7.4,Hospital
2023-06-08,Atorvastatin 20mg (30ct),Cardiovascular,UK,172.77,10,69.54,Hospital
2023-06-09,Multivitamin Complex,Supplements,Germany,251.44,17,96.17,Government Tender
2023-06-09,Omeprazole 20mg (28ct),Gastro,USA,109.47,9,42.0,Retail Pharmacy
2023-06-09,Insulin Glargine Pen,Diabetes Care,Germany,287.11,4,124.11,Retail Pharmacy
2023-06-09,Loratadine 10mg (14ct),Allergy,Brazil,149.46,15,51.86,Hospital
2023-06-09,Salbutamol Inhaler,Respiratory,Japan,464.75,20,187.61,Government Tender
2023-06-09,Ibuprofen 400mg (30ct),Pain Relief,India,483.24,70,140.19,Retail Pharmacy
2023-06-09,Omeprazole 20mg (28ct),Gastro,Japan,602.36,45,230.6,Retail Pharmacy
2023-06-09,Salbutamol Inhaler,Respiratory,UK,286.94,15,140.96,Hospital
2023-06-09,Insulin Glargine Pen,Diabetes Care,India,2392.03,35,1043.41,Hospital
2023-06-09,Ibuprofen 400mg (30ct),Pain Relief,USA,78.55,12,24.97,Retail Pharmacy
2023-06-10,Multivitamin Complex,Supplements,Germany,183.0,12,65.19,Hospital
2023-06-10,Loratadine 10mg (14ct),Allergy,UK,149.93,17,56.17,Retail Pharmacy
2023-06-10,Omeprazole 20mg (28ct),Gastro,UK,398.95,31,147.43,Hospital
2023-06-10,Loratadine 10mg (14ct),Allergy,India,208.56,20,66.47,Government Tender
2023-06-10,Ibuprofen 400mg (30ct),Pain Relief,USA,127.93,23,45.91,Retail Pharmacy
2023-06-10,Loratadine 10mg (14ct),Allergy,Brazil,293.29,34,113.09,Government Tender
2023-06-10,Multivitamin Complex,Supplements,India,1515.56,104,550.48,Retail Pharmacy
2023-06-10,Omeprazole 20mg (28ct),Gastro,USA,336.21,29,147.59,Retail Pharmacy
2023-06-10,Amoxicillin 500mg (20ct),Antibiotics,India,195.1,15,87.94,Government Tender
2023-06-10,Salbutamol Inhaler,Respiratory,Brazil,334.25,14,129.63,Retail Pharmacy
2023-06-10,Salbutamol Inhaler,Respiratory,UK,432.3,20,173.38,Retail Pharmacy
2023-06-11,Loratadine 10mg (14ct),Allergy,India,203.55,23,81.02,Retail Pharmacy
2023-06-11,Salbutamol Inhaler,Respiratory,USA,589.71,24,220.14,Retail Pharmacy
2023-06-11,Omeprazole 20mg (28ct),Gastro,Brazil,424.76,36,174.22,Retail Pharmacy
2023-06-11,Omeprazole 20mg (28ct),Gastro,India,144.0,12,56.73,Hospital
2023-06-11,Omeprazole 20mg (28ct),Gastro,USA,977.26,83,390.58,Retail Pharmacy
2023-06-11,Salbutamol Inhaler,Respiratory,UK,597.85,26,238.61,Retail Pharmacy
2023-06-11,Omeprazole 20mg (28ct),Gastro,USA,339.59,26,125.55,Retail Pharmacy
2023-06-11,Atorvastatin 20mg (30ct),Cardiovascular,India,373.14,20,140.4,Retail Pharmacy
2023-06-11,Ibuprofen 400mg (30ct),Pain Relief,Brazil,167.39,27,58.23,Hospital
2023-06-11,Insulin Glargine Pen,Diabetes Care,India,2870.6,41,1245.34,Government Tender
2023-06-12,Amoxicillin 500mg (20ct),Antibiotics,USA,421.43,32,190.76,Hospital
2023-06-12,Omeprazole 20mg (28ct),Gastro,UK,77.75,7,33.79,Government Tender
2023-06-12,Omeprazole 20mg (28ct),Gastro,UK,155.82,14,67.31,Retail Pharmacy
2023-06-12,Ibuprofen 400mg (30ct),Pain Relief,Brazil,110.2,19,40.84,Retail Pharmacy
2023-06-12,Atorvastatin 20mg (30ct),Cardiovascular,USA,401.06,24,167.92,Retail Pharmacy
2023-06-12,Amoxicillin 500mg (20ct),Antibiotics,Japan,278.98,19,115.59,Retail Pharmacy
2023-06-12,Loratadine 10mg (14ct),Allergy,Japan,214.3,21,73.56,Hospital
2023-06-12,Atorvastatin 20mg (30ct),Cardiovascular,USA,471.86,29,211.04,Government Tender
2023-06-13,Multivitamin Complex,Supplements,Japan,319.61,20,107.39,Retail Pharmacy
2023-06-13,Multivitamin Complex,Supplements,USA,288.11,20,114.72,Hospital
2023-06-13,Amoxicillin 500mg (20ct),Antibiotics,Japan,186.31,14,82.89,Hospital
2023-06-13,Omeprazole 20mg (28ct),Gastro,Brazil,364.33,30,147.24,Government Tender
2023-06-13,Atorvastatin 20mg (30ct),Cardiovascular,Japan,231.26,13,93.17,Hospital
2023-06-13,Insulin Glargine Pen,Diabetes Care,Germany,983.82,14,414.98,Government Tender
2023-06-13,Amoxicillin 500mg (20ct),Antibiotics,Japan,174.53,13,74.99,Retail Pharmacy
2023-06-13,Salbutamol Inhaler,Respiratory,USA,341.56,14,124.69,Government Tender
2023-06-13,Insulin Glargine Pen,Diabetes Care,Japan,1441.17,21,623.05,Government Tender
2023-06-13,Insulin Glargine Pen,Diabetes Care,UK,708.22,12,360.74,Hospital
2023-06-14,Atorvastatin 20mg (30ct),Cardiovascular,Japan,577.57,28,199.35,Government Tender
2023-06-14,Amoxicillin 500mg (20ct),Antibiotics,Germany,607.38,50,301.93,Retail Pharmacy
2023-06-14,Amoxicillin 500mg (20ct),Antibiotics,India,151.61,11,64.19,Government Tender
2023-06-14,Multivitamin Complex,Supplements,USA,652.16,48,264.31,Retail Pharmacy
2023-06-14,Ibuprofen 400mg (30ct),Pain Relief,Japan,106.13,16,34.09,Government Tender
2023-06-14,Multivitamin Complex,Supplements,Japan,330.34,22,115.81,Retail Pharmacy
2023-06-14,Amoxicillin 500mg (20ct),Antibiotics,Japan,328.87,23,128.39,Retail Pharmacy
2023-06-14,Insulin Glargine Pen,Diabetes Care,UK,1132.93,16,475.7,Government Tender
2023-06-15,Ibuprofen 400mg (30ct),Pain Relief,Germany,12.81,2,4.04,Government Tender
2023-06-15,Ibuprofen 400mg (30ct),Pain Relief,India,129.55,20,43.17,Retail Pharmacy
2023-06-15,Salbutamol Inhaler,Respiratory,USA,327.11,14,132.68,Retail Pharmacy
2023-06-15,Ibuprofen 400mg (30ct),Pain Relief,UK,304.06,44,92.4,Retail Pharmacy
2023-06-15,Salbutamol Inhaler,Respiratory,USA,347.59,18,159.79,Hospital
2023-06-15,Multivitamin Complex,Supplements,UK,327.65,25,143.29,Hospital
2023-06-15,Atorvastatin 20mg (30ct),Cardiovascular,Japan,426.06,21,153.05,Retail Pharmacy
2023-06-15,Ibuprofen 400mg (30ct),Pain Relief,Japan,89.39,13,27.67,Retail Pharmacy
2023-06-15,Loratadine 10mg (14ct),Allergy,India,105.34,11,38.18,Hospital
2023-06-15,Multivitamin Complex,Supplements,India,48.44,3,16.61,Government Tender
2023-06-15,Loratadine 10mg (14ct),Allergy,UK,108.8,13,44.8,Hospital
2023-06-16,Multivitamin Complex,Supplements,Germany,615.13,41,220.12,Hospital
2023-06-16,Amoxicillin 500mg (20ct),Antibiotics,India,180.12,14,84.66,Hospital
2023-06-16,Atorvastatin 20mg (30ct),Cardiovascular,India,216.07,12,88.17,Retail Pharmacy
2023-06-16,Loratadine 10mg (14ct),Allergy,Japan,418.57,42,141.83,Government Tender
2023-06-16,Ibuprofen 400mg (30ct),Pain Relief,UK,49.55,8,16.2,Hospital
2023-06-16,Omeprazole 20mg (28ct),Gastro,UK,242.13,19,93.3,Retail Pharmacy
2023-06-17,Amoxicillin 500mg (20ct),Antibiotics,UK,656.41,43,246.69,Retail Pharmacy
2023-06-17,Loratadine 10mg (14ct),Allergy,Germany,182.49,18,61.26,Hospital
2023-06-17,Loratadine 10mg (14ct),Allergy,Brazil,204.22,20,66.18,Hospital
2023-06-17,Ibuprofen 400mg (30ct),Pain Relief,Germany,118.6,19,41.2,Retail Pharmacy
2023-06-17,Salbutamol Inhaler,Respiratory,USA,342.76,16,149.8,Retail Pharmacy
2023-06-17,Omeprazole 20mg (28ct),Gastro,Germany,108.32,8,37.95,Retail Pharmacy
2023-06-17,Insulin Glargine Pen,Diabetes Care,India,355.57,6,179.42,Hospital
2023-06-17,Atorvastatin 20mg (30ct),Cardiovascular,India,202.62,11,80.69,Retail Pharmacy
2023-06-17,Omeprazole 20mg (28ct),Gastro,India,352.18,32,157.14,Retail Pharmacy
2023-06-18,Ibuprofen 400mg (30ct),Pain Relief,Germany,178.79,31,66.58,Retail Pharmacy
2023-06-18,Ibuprofen 400mg (30ct),Pain Relief,Japan,89.04,13,28.65,Hospital
2023-06-18,Loratadine 10mg (14ct),Allergy,USA,53.39,6,21.09,Government Tender
2023-06-18,Multivitamin Complex,Supplements,India,512.26,40,221.03,Hospital
2023-06-18,Omeprazole 20mg (28ct),Gastro,Japan,118.98,9,44.17,Hospital
2023-06-18,Atorvastatin 20mg (30ct),Cardiovascular,UK,358.72,19,142.41,Government Tender
2023-06-18,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,498.94,24,165.06,Retail Pharmacy
2023-06-18,Multivitamin Complex,Supplements,USA,692.23,53,293.99,Retail Pharmacy
2023-06-19,Insulin Glargine Pen,Diabetes Care,UK,560.39,8,252.15,Government Tender
2023-06-19,Insulin Glargine Pen,Diabetes Care,USA,1108.93,19,598.23,Government Tender
2023-06-19,Amoxicillin 500mg (20ct),Antibiotics,India,66.49,5,30.04,Government Tender
2023-06-19,Loratadine 10mg (14ct),Allergy,Brazil,100.96,12,42.52,Government Tender
2023-06-19,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,101.97,6,42.61,Hospital
2023-06-19,Salbutamol Inhaler,Respiratory,Japan,318.12,14,129.73,Retail Pharmacy
2023-06-20,Loratadine 10mg (14ct),Allergy,Brazil,289.0,28,93.2,Hospital
2023-06-20,Salbutamol Inhaler,Respiratory,Germany,416.68,20,177.83,Government Tender
2023-06-20,Amoxicillin 500mg (20ct),Antibiotics,Japan,271.02,18,105.04,Hospital
2023-06-20,Omeprazole 20mg (28ct),Gastro,UK,570.58,45,227.2,Hospital
2023-06-20,Ibuprofen 400mg (30ct),Pain Relief,UK,255.47,37,74.31,Hospital
2023-06-20,Multivitamin Complex,Supplements,Japan,275.93,18,102.64,Hospital
2023-06-20,Multivitamin Complex,Supplements,Japan,162.88,11,58.82,Hospital
2023-06-20,Ibuprofen 400mg (30ct),Pain Relief,UK,238.57,40,87.7,Retail Pharmacy
2023-06-20,Loratadine 10mg (14ct),Allergy,India,140.57,16,53.61,Government Tender
2023-06-20,Insulin Glargine Pen,Diabetes Care,Brazil,1637.98,26,769.45,Government Tender
2023-06-21,Multivitamin Complex,Supplements,India,190.98,13,68.43,Retail Pharmacy
2023-06-21,Atorvastatin 20mg (30ct),Cardiovascular,USA,290.96,16,110.07,Retail Pharmacy
2023-06-21,Ibuprofen 400mg (30ct),Pain Relief,UK,184.14,28,57.39,Hospital
2023-06-21,Omeprazole 20mg (28ct),Gastro,Germany,406.9,30,143.59,Retail Pharmacy
2023-06-21,Amoxicillin 500mg (20ct),Antibiotics,UK,418.93,30,170.15,Retail Pharmacy
2023-06-21,Multivitamin Complex,Supplements,UK,258.83,17,97.72,Retail Pharmacy
2023-06-21,Atorvastatin 20mg (30ct),Cardiovascular,UK,547.74,28,211.14,Government Tender
2023-06-21,Multivitamin Complex,Supplements,UK,946.52,61,326.87,Retail Pharmacy
2023-06-21,Omeprazole 20mg (28ct),Gastro,Brazil,190.38,14,69.95,Hospital
2023-06-21,Amoxicillin 500mg (20ct),Antibiotics,India,186.62,15,86.25,Government Tender
2023-06-21,Multivitamin Complex,Supplements,UK,217.95,14,79.18,Retail Pharmacy
2023-06-22,Salbutamol Inhaler,Respiratory,USA,937.25,46,422.44,Retail Pharmacy
2023-06-22,Insulin Glargine Pen,Diabetes Care,UK,2706.95,42,1271.97,Retail Pharmacy
2023-06-22,Salbutamol Inhaler,Respiratory,UK,885.29,42,401.26,Hospital
2023-06-22,Atorvastatin 20mg (30ct),Cardiovascular,UK,69.89,4,27.46,Hospital
2023-06-22,Omeprazole 20mg (28ct),Gastro,USA,216.92,17,81.44,Government Tender
2023-06-22,Multivitamin Complex,Supplements,Brazil,92.73,7,39.21,Retail Pharmacy
2023-06-22,Multivitamin Complex,Supplements,UK,266.27,19,103.69,Retail Pharmacy
2023-06-22,Ibuprofen 400mg (30ct),Pain Relief,Brazil,69.79,10,20.12,Hospital
2023-06-23,Ibuprofen 400mg (30ct),Pain Relief,Japan,206.03,35,70.95,Government Tender
2023-06-23,Ibuprofen 400mg (30ct),Pain Relief,USA,150.57,24,49.01,Government Tender
2023-06-23,Amoxicillin 500mg (20ct),Antibiotics,Germany,738.85,49,296.68,Retail Pharmacy
2023-06-23,Amoxicillin 500mg (20ct),Antibiotics,India,251.44,18,106.87,Retail Pharmacy
2023-06-23,Loratadine 10mg (14ct),Allergy,Brazil,158.86,19,66.2,Government Tender
2023-06-23,Loratadine 10mg (14ct),Allergy,Brazil,244.38,24,80.23,Government Tender
2023-06-23,Omeprazole 20mg (28ct),Gastro,Brazil,266.19,24,119.42,Hospital
2023-06-23,Atorvastatin 20mg (30ct),Cardiovascular,Germany,480.63,26,196.08,Retail Pharmacy
2023-06-23,Multivitamin Complex,Supplements,Japan,94.21,6,31.85,Retail Pharmacy
2023-06-23,Multivitamin Complex,Supplements,UK,426.39,28,149.22,Hospital
2023-06-24,Amoxicillin 500mg (20ct),Antibiotics,UK,82.31,6,35.62,Government Tender
2023-06-24,Salbutamol Inhaler,Respiratory,USA,283.6,12,109.79,Government Tender
2023-06-24,Omeprazole 20mg (28ct),Gastro,India,289.77,25,117.09,Retail Pharmacy
2023-06-24,Salbutamol Inhaler,Respiratory,Japan,367.44,15,131.96,Government Tender
2023-06-24,Insulin Glargine Pen,Diabetes Care,UK,798.82,13,391.18,Hospital
2023-06-24,Atorvastatin 20mg (30ct),Cardiovascular,India,225.28,11,75.4,Government Tender
2023-06-24,Multivitamin Complex,Supplements,UK,274.91,20,114.96,Hospital
2023-06-24,Omeprazole 20mg (28ct),Gastro,India,323.65,28,142.19,Retail Pharmacy
2023-06-25,Atorvastatin 20mg (30ct),Cardiovascular,UK,652.92,36,257.19,Government Tender
2023-06-25,Omeprazole 20mg (28ct),Gastro,Germany,174.03,15,73.27,Hospital
2023-06-25,Salbutamol Inhaler,Respiratory,Japan,118.74,5,47.18,Government Tender
2023-06-25,Ibuprofen 400mg (30ct),Pain Relief,India,141.24,23,48.73,Hospital
2023-06-25,Ibuprofen 400mg (30ct),Pain Relief,India,21.28,3,6.01,Retail Pharmacy
2023-06-25,Omeprazole 20mg (28ct),Gastro,Germany,178.56,14,65.59,Government Tender
2023-06-25,Amoxicillin 500mg (20ct),Antibiotics,India,401.7,26,152.4,Retail Pharmacy
2023-06-25,Loratadine 10mg (14ct),Allergy,Brazil,177.66,21,71.69,Retail Pharmacy
2023-06-25,Omeprazole 20mg (28ct),Gastro,USA,200.49,15,70.6,Hospital
2023-06-25,Salbutamol Inhaler,Respiratory,Brazil,447.76,21,199.6,Hospital
2023-06-26,Omeprazole 20mg (28ct),Gastro,India,173.17,13,64.8,Hospital
2023-06-26,Multivitamin Complex,Supplements,UK,271.94,21,115.25,Government Tender
2023-06-26,Insulin Glargine Pen,Diabetes Care,Japan,1776.69,27,846.97,Hospital
2023-06-26,Multivitamin Complex,Supplements,India,291.83,20,113.58,Hospital
2023-06-26,Insulin Glargine Pen,Diabetes Care,Japan,123.01,2,64.59,Hospital
2023-06-26,Multivitamin Complex,Supplements,Japan,141.42,11,58.27,Government Tender
2023-06-26,Amoxicillin 500mg (20ct),Antibiotics,India,305.71,21,127.86,Hospital
2023-06-26,Amoxicillin 500mg (20ct),Antibiotics,India,294.6,19,107.63,Retail Pharmacy
2023-06-26,Insulin Glargine Pen,Diabetes Care,India,1255.85,19,598.6,Hospital
2023-06-26,Amoxicillin 500mg (20ct),Antibiotics,Brazil,600.38,47,285.87,Retail Pharmacy
2023-06-26,Insulin Glargine Pen,Diabetes Care,UK,646.85,9,277.5,Hospital
2023-06-26,Atorvastatin 20mg (30ct),Cardiovascular,USA,1266.56,67,484.62,Hospital
2023-06-27,Ibuprofen 400mg (30ct),Pain Relief,Japan,163.75,25,54.41,Retail Pharmacy
2023-06-27,Atorvastatin 20mg (30ct),Cardiovascular,Germany,625.09,33,230.98,Retail Pharmacy
2023-06-27,Loratadine 10mg (14ct),Allergy,UK,17.27,2,6.79,Hospital
2023-06-27,Amoxicillin 500mg (20ct),Antibiotics,Germany,106.57,7,41.62,Retail Pharmacy
2023-06-27,Loratadine 10mg (14ct),Allergy,Brazil,286.42,27,87.54,Government Tender
2023-06-27,Multivitamin Complex,Supplements,Germany,100.79,7,39.35,Government Tender
2023-06-27,Loratadine 10mg (14ct),Allergy,UK,137.11,14,49.85,Retail Pharmacy
2023-06-28,Amoxicillin 500mg (20ct),Antibiotics,USA,374.0,26,154.56,Hospital
2023-06-28,Multivitamin Complex,Supplements,Brazil,419.01,29,152.15,Hospital
2023-06-28,Insulin Glargine Pen,Diabetes Care,Germany,1133.46,17,539.3,Retail Pharmacy
2023-06-28,Multivitamin Complex,Supplements,India,451.41,35,192.89,Hospital
2023-06-28,Insulin Glargine Pen,Diabetes Care,UK,904.96,15,463.75,Government Tender
2023-06-28,Atorvastatin 20mg (30ct),Cardiovascular,India,189.35,11,82.8,Retail Pharmacy
2023-06-28,Ibuprofen 400mg (30ct),Pain Relief,UK,147.75,22,43.93,Retail Pharmacy
2023-06-28,Amoxicillin 500mg (20ct),Antibiotics,USA,282.92,20,110.57,Retail Pharmacy
2023-06-28,Salbutamol Inhaler,Respiratory,Germany,377.91,19,175.71,Hospital
2023-06-28,Multivitamin Complex,Supplements,Japan,155.2,12,65.03,Retail Pharmacy
2023-06-29,Omeprazole 20mg (28ct),Gastro,Japan,275.72,22,111.25,Government Tender
2023-06-29,Salbutamol Inhaler,Respiratory,Brazil,182.46,8,75.05,Hospital
2023-06-29,Atorvastatin 20mg (30ct),Cardiovascular,India,118.33,7,51.12,Hospital
2023-06-29,Amoxicillin 500mg (20ct),Antibiotics,UK,38.86,3,17.54,Government Tender
2023-06-29,Multivitamin Complex,Supplements,Germany,523.88,41,219.22,Retail Pharmacy
2023-06-29,Ibuprofen 400mg (30ct),Pain Relief,Brazil,231.33,35,76.23,Retail Pharmacy
2023-06-29,Omeprazole 20mg (28ct),Gastro,Japan,358.56,30,149.88,Government Tender
2023-06-29,Multivitamin Complex,Supplements,India,193.61,14,73.55,Government Tender
2023-06-29,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,741.54,38,263.53,Retail Pharmacy
2023-06-29,Salbutamol Inhaler,Respiratory,Japan,557.04,26,241.83,Retail Pharmacy
2023-06-29,Loratadine 10mg (14ct),Allergy,Germany,90.37,10,34.18,Retail Pharmacy
2023-06-30,Multivitamin Complex,Supplements,USA,185.15,12,64.2,Retail Pharmacy
2023-06-30,Insulin Glargine Pen,Diabetes Care,UK,3326.81,54,1720.77,Retail Pharmacy
2023-06-30,Amoxicillin 500mg (20ct),Antibiotics,Brazil,101.12,7,39.74,Government Tender
2023-06-30,Multivitamin Complex,Supplements,USA,230.72,15,81.79,Hospital
2023-06-30,Loratadine 10mg (14ct),Allergy,UK,134.39,16,54.08,Hospital
2023-06-30,Ibuprofen 400mg (30ct),Pain Relief,India,236.4,41,89.03,Government Tender
2023-06-30,Ibuprofen 400mg (30ct),Pain Relief,UK,52.09,9,18.07,Government Tender
2023-06-30,Insulin Glargine Pen,Diabetes Care,UK,1734.22,27,872.62,Government Tender
2023-07-01,Loratadine 10mg (14ct),Allergy,UK,211.15,21,72.93,Retail Pharmacy
2023-07-01,Amoxicillin 500mg (20ct),Antibiotics,India,613.96,49,292.93,Hospital
2023-07-01,Insulin Glargine Pen,Diabetes Care,USA,2218.2,34,1006.34,Government Tender
2023-07-01,Multivitamin Complex,Supplements,India,370.56,27,141.4,Retail Pharmacy
2023-07-01,Ibuprofen 400mg (30ct),Pain Relief,India,163.16,26,51.88,Government Tender
2023-07-02,Atorvastatin 20mg (30ct),Cardiovascular,UK,728.01,37,278.17,Hospital
2023-07-02,Amoxicillin 500mg (20ct),Antibiotics,USA,120.69,9,52.88,Retail Pharmacy
2023-07-02,Omeprazole 20mg (28ct),Gastro,India,162.24,13,66.14,Government Tender
2023-07-02,Amoxicillin 500mg (20ct),Antibiotics,USA,456.76,32,193.57,Hospital
2023-07-02,Atorvastatin 20mg (30ct),Cardiovascular,Germany,607.96,35,248.52,Government Tender
2023-07-02,Ibuprofen 400mg (30ct),Pain Relief,UK,153.67,23,50.38,Hospital
2023-07-02,Omeprazole 20mg (28ct),Gastro,UK,240.24,21,102.5,Retail Pharmacy
2023-07-02,Amoxicillin 500mg (20ct),Antibiotics,UK,376.7,25,140.94,Retail Pharmacy
2023-07-02,Omeprazole 20mg (28ct),Gastro,Japan,167.14,14,68.82,Government Tender
2023-07-02,Omeprazole 20mg (28ct),Gastro,UK,512.47,45,215.13,Government Tender
2023-07-02,Salbutamol Inhaler,Respiratory,Japan,559.84,28,255.54,Hospital
2023-07-02,Loratadine 10mg (14ct),Allergy,Brazil,143.76,17,58.33,Hospital
2023-07-03,Loratadine 10mg (14ct),Allergy,Japan,51.92,6,20.93,Government Tender
2023-07-03,Omeprazole 20mg (28ct),Gastro,USA,214.59,16,82.01,Hospital
2023-07-03,Loratadine 10mg (14ct),Allergy,Brazil,450.2,42,146.72,Government Tender
2023-07-03,Insulin Glargine Pen,Diabetes Care,Japan,1907.82,26,790.62,Retail Pharmacy
2023-07-03,Multivitamin Complex,Supplements,UK,418.4,26,146.25,Hospital
2023-07-03,Ibuprofen 400mg (30ct),Pain Relief,Japan,206.88,31,66.25,Retail Pharmacy
2023-07-03,Loratadine 10mg (14ct),Allergy,Japan,159.03,15,49.44,Hospital
2023-07-03,Salbutamol Inhaler,Respiratory,India,567.67,27,252.54,Government Tender
2023-07-03,Loratadine 10mg (14ct),Allergy,India,174.31,18,62.18,Retail Pharmacy
