Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-05-04,Cotton T-Shirt,Apparel,Portugal,284.38,15,124.23,In-Store
2023-05-04,Cotton T-Shirt,Apparel,Italy,1099.65,52,403.47,Online
2023-05-04,Adjustable Dumbbells,Fitness,Italy,5510.34,25,2875.87,Online
2023-05-05,Adjustable Dumbbells,Fitness,Netherlands,4360.88,19,2175.45,Wholesale
2023-05-05,Cotton T-Shirt,Apparel,Italy,1011.6,50,396.34,Wholesale
2023-05-05,Yoga Mat,Fitness,France,571.54,18,244.81,In-Store
2023-05-05,Smartwatch Lite,Electronics,Germany,2461.52,15,1147.38,In-Store
2023-05-05,Trail Sneakers,Footwear,Netherlands,615.8,8,283.95,Wholesale
2023-05-05,Cotton T-Shirt,Apparel,Spain,916.73,38,312.94,In-Store
2023-05-05,Yoga Mat,Fitness,Spain,1034.97,27,377.09,Wholesale
2023-05-05,Denim Jacket,Apparel,Germany,569.74,7,322.66,Online
2023-05-05,Smartwatch Lite,Electronics,France,3553.8,25,1833.44,Online
2023-05-05,Trail Sneakers,Footwear,Germany,1648.01,26,912.0,Wholesale
2023-05-05,Smartwatch Lite,Electronics,Spain,2291.36,14,1081.1,In-Store
2023-05-05,Cotton T-Shirt,Apparel,Portugal,929.9,41,313.78,Online
2023-05-05,Running Shoes Pro,Footwear,Italy,1258.93,14,616.93,Online
2023-05-05,Adjustable Dumbbells,Fitness,Germany,2764.45,12,1324.41,Wholesale
2023-05-06,Smartwatch Lite,Electronics,Germany,4402.6,32,2306.65,Wholesale
2023-05-06,Trail Sneakers,Footwear,Portugal,634.82,9,326.46,Wholesale
2023-05-06,Adjustable Dumbbells,Fitness,Germany,7439.48,36,3897.16,Online
2023-05-06,Denim Jacket,Apparel,Spain,1423.08,15,746.44,Wholesale
2023-05-06,Adjustable Dumbbells,Fitness,Portugal,7597.42,42,4543.14,Online
2023-05-06,Cotton T-Shirt,Apparel,Spain,80.02,4,33.39,In-Store
2023-05-06,Wireless Earbuds,Electronics,Germany,14164.73,105,6506.72,In-Store
2023-05-07,Wireless Earbuds,Electronics,Spain,4217.95,32,1867.71,In-Store
2023-05-07,Smartwatch Lite,Electronics,Spain,3065.78,19,1407.69,In-Store
2023-05-07,Cotton T-Shirt,Apparel,Netherlands,311.23,15,120.15,In-Store
2023-05-07,Adjustable Dumbbells,Fitness,Netherlands,1770.73,9,951.87,Online
2023-05-07,Running Shoes Pro,Footwear,Portugal,1751.14,23,945.17,Wholesale
2023-05-07,Wireless Earbuds,Electronics,Germany,1563.28,12,736.93,Wholesale
2023-05-07,Wireless Earbuds,Electronics,Portugal,2184.49,17,975.17,Wholesale
2023-05-07,Adjustable Dumbbells,Fitness,Portugal,8451.55,45,4772.31,Wholesale
2023-05-07,Denim Jacket,Apparel,Germany,1834.06,22,1017.92,Wholesale
2023-05-07,Trail Sneakers,Footwear,Italy,833.36,13,444.29,In-Store
2023-05-07,Running Shoes Pro,Footwear,Germany,1464.04,15,661.41,Online
2023-05-08,Adjustable Dumbbells,Fitness,Spain,3755.42,18,1911.94,Online
2023-05-08,Running Shoes Pro,Footwear,Spain,2379.16,28,1174.97,In-Store
2023-05-08,Wireless Earbuds,Electronics,France,7998.95,59,3446.25,In-Store
2023-05-08,Denim Jacket,Apparel,Spain,3655.92,37,1694.47,Online
2023-05-08,Running Shoes Pro,Footwear,Netherlands,1097.25,13,523.12,Online
2023-05-08,Yoga Mat,Fitness,Spain,1529.74,41,553.53,Online
2023-05-08,Cotton T-Shirt,Apparel,Netherlands,723.68,37,286.95,Wholesale
2023-05-08,Wireless Earbuds,Electronics,Netherlands,5542.05,48,2950.48,In-Store
2023-05-08,Cotton T-Shirt,Apparel,Spain,94.4,5,38.27,Wholesale
2023-05-08,Running Shoes Pro,Footwear,Germany,2435.15,30,1263.2,In-Store
2023-05-08,Denim Jacket,Apparel,Netherlands,2149.66,21,1001.38,Online
2023-05-08,Yoga Mat,Fitness,France,372.45,12,160.71,Wholesale
2023-05-08,Wireless Earbuds,Electronics,France,4303.19,37,2150.44,Wholesale
2023-05-08,Yoga Mat,Fitness,Italy,1001.27,27,394.71,Wholesale
2023-05-08,Adjustable Dumbbells,Fitness,Netherlands,7074.7,34,3820.63,In-Store
2023-05-08,Cotton T-Shirt,Apparel,Netherlands,763.34,32,262.79,In-Store
2023-05-09,Wireless Earbuds,Electronics,Spain,5468.9,41,2407.34,Wholesale
2023-05-09,Adjustable Dumbbells,Fitness,Italy,1433.26,7,735.77,Online
2023-05-09,Denim Jacket,Apparel,Netherlands,3486.6,43,2103.72,Online
2023-05-09,Smartwatch Lite,Electronics,Germany,5617.72,41,3004.25,In-Store
2023-05-09,Wireless Earbuds,Electronics,France,6524.9,50,2953.76,In-Store
2023-05-09,Yoga Mat,Fitness,Spain,1243.67,38,514.26,Wholesale
2023-05-09,Running Shoes Pro,Footwear,Portugal,2821.68,29,1185.03,In-Store
2023-05-09,Denim Jacket,Apparel,Spain,4251.76,50,2429.33,Online
2023-05-09,Smartwatch Lite,Electronics,Germany,161.84,1,73.41,Wholesale
2023-05-09,Trail Sneakers,Footwear,Portugal,678.49,9,326.89,Online
2023-05-09,Smartwatch Lite,Electronics,Germany,4729.81,32,2432.25,Online
2023-05-09,Denim Jacket,Apparel,Spain,2495.68,29,1431.7,Wholesale
2023-05-09,Adjustable Dumbbells,Fitness,France,5051.28,25,2870.92,In-Store
2023-05-09,Yoga Mat,Fitness,Portugal,225.0,7,96.12,In-Store
2023-05-09,Smartwatch Lite,Electronics,France,2673.63,19,1450.32,Wholesale
2023-05-09,Trail Sneakers,Footwear,France,2150.62,28,961.76,In-Store
2023-05-10,Running Shoes Pro,Footwear,Germany,1165.18,15,657.57,Online
2023-05-10,Denim Jacket,Apparel,Germany,2513.71,26,1191.57,Wholesale
2023-05-10,Wireless Earbuds,Electronics,Germany,2718.87,22,1336.8,Wholesale
2023-05-10,Running Shoes Pro,Footwear,France,1306.83,17,719.84,In-Store
2023-05-10,Denim Jacket,Apparel,Spain,3288.87,32,1528.04,In-Store
2023-05-10,Running Shoes Pro,Footwear,Spain,1348.66,14,559.65,Wholesale
2023-05-10,Yoga Mat,Fitness,Portugal,785.62,21,307.46,In-Store
2023-05-10,Yoga Mat,Fitness,Netherlands,757.42,21,292.88,In-Store
2023-05-11,Yoga Mat,Fitness,Italy,757.55,20,285.83,In-Store
2023-05-11,Wireless Earbuds,Electronics,Portugal,1320.8,10,570.34,Online
2023-05-12,Trail Sneakers,Footwear,France,1951.59,29,1019.23,Wholesale
2023-05-12,Running Shoes Pro,Footwear,Italy,2185.13,27,1144.88,In-Store
2023-05-12,Yoga Mat,Fitness,France,1381.09,36,495.77,In-Store
2023-05-12,Yoga Mat,Fitness,Italy,654.52,22,300.53,In-Store
2023-05-12,Adjustable Dumbbells,Fitness,Netherlands,1348.02,6,635.03,Wholesale
2023-05-12,Adjustable Dumbbells,Fitness,Portugal,227.5,1,113.7,Online
2023-05-13,Wireless Earbuds,Electronics,France,2199.05,16,999.0,Wholesale
2023-05-13,Smartwatch Lite,Electronics,Netherlands,9712.35,56,4407.67,Wholesale
2023-05-13,Yoga Mat,Fitness,Spain,1497.67,49,709.63,In-Store
2023-05-13,Adjustable Dumbbells,Fitness,Netherlands,6114.81,28,3080.9,Wholesale
2023-05-13,Wireless Earbuds,Electronics,Spain,2800.58,24,1400.73,In-Store
2023-05-13,Wireless Earbuds,Electronics,Germany,741.48,6,369.69,Online
2023-05-13,Denim Jacket,Apparel,Italy,2225.89,25,1226.01,Wholesale
2023-05-13,Trail Sneakers,Footwear,Germany,2696.14,40,1376.64,Wholesale
2023-05-13,Smartwatch Lite,Electronics,Spain,4361.65,26,1891.2,Wholesale
2023-05-13,Adjustable Dumbbells,Fitness,Spain,2237.37,10,1070.93,In-Store
2023-05-13,Trail Sneakers,Footwear,Netherlands,1999.39,25,917.58,Online
2023-05-14,Wireless Earbuds,Electronics,Netherlands,2491.79,18,1100.69,Online
2023-05-14,Trail Sneakers,Footwear,Italy,1210.82,16,561.48,In-Store
2023-05-14,Trail Sneakers,Footwear,France,864.52,11,390.1,Wholesale
2023-05-14,Cotton T-Shirt,Apparel,Spain,331.18,14,106.59,In-Store
2023-05-14,Denim Jacket,Apparel,Germany,2804.78,29,1430.45,Online
2023-05-14,Wireless Earbuds,Electronics,Italy,222.59,2,124.47,In-Store
2023-05-15,Cotton T-Shirt,Apparel,Spain,310.82,13,107.28,Wholesale
2023-05-15,Trail Sneakers,Footwear,Italy,1738.95,25,910.61,Wholesale
2023-05-15,Yoga Mat,Fitness,Netherlands,408.36,11,150.79,In-Store
2023-05-15,Smartwatch Lite,Electronics,Spain,1325.22,9,674.39,In-Store
2023-05-15,Yoga Mat,Fitness,Netherlands,680.55,19,253.76,Online
2023-05-15,Trail Sneakers,Footwear,Portugal,870.55,11,384.79,In-Store
2023-05-15,Smartwatch Lite,Electronics,Italy,9100.7,54,4047.87,In-Store
2023-05-15,Trail Sneakers,Footwear,Italy,946.62,13,463.77,Online
2023-05-15,Cotton T-Shirt,Apparel,Netherlands,1043.85,52,413.37,Wholesale
2023-05-16,Wireless Earbuds,Electronics,Italy,5904.9,52,3154.33,Wholesale
2023-05-16,Smartwatch Lite,Electronics,France,2304.77,14,1001.07,In-Store
2023-05-16,Smartwatch Lite,Electronics,France,3311.21,23,1689.5,Online
2023-05-16,Running Shoes Pro,Footwear,Germany,2609.18,31,1297.44,Wholesale
2023-05-16,Denim Jacket,Apparel,France,876.35,10,457.51,Online
2023-05-16,Wireless Earbuds,Electronics,Spain,1584.06,12,727.46,Wholesale
2023-05-16,Wireless Earbuds,Electronics,Spain,3150.88,25,1554.28,In-Store
2023-05-16,Adjustable Dumbbells,Fitness,Germany,1269.04,7,805.88,Online
2023-05-16,Running Shoes Pro,Footwear,Spain,3947.89,44,1863.21,Online
2023-05-17,Denim Jacket,Apparel,Italy,856.29,9,433.28,Online
2023-05-17,Denim Jacket,Apparel,Germany,906.22,11,518.36,Wholesale
2023-05-17,Trail Sneakers,Footwear,Portugal,1065.65,16,570.08,Online
2023-05-17,Adjustable Dumbbells,Fitness,Spain,2477.68,11,1195.16,In-Store
2023-05-17,Cotton T-Shirt,Apparel,Spain,378.35,17,141.31,Online
2023-05-17,Yoga Mat,Fitness,France,713.32,23,326.71,In-Store
2023-05-17,Yoga Mat,Fitness,Spain,628.17,21,291.16,Online
2023-05-18,Yoga Mat,Fitness,Germany,1439.03,42,610.19,Wholesale
2023-05-18,Yoga Mat,Fitness,Netherlands,673.96,22,317.58,In-Store
2023-05-18,Adjustable Dumbbells,Fitness,France,2532.32,12,1311.07,Wholesale
2023-05-18,Wireless Earbuds,Electronics,Portugal,7452.23,53,3067.99,Wholesale
2023-05-18,Cotton T-Shirt,Apparel,Germany,276.37,14,113.48,Wholesale
2023-05-18,Wireless Earbuds,Electronics,Germany,2120.67,15,902.84,Wholesale
2023-05-18,Running Shoes Pro,Footwear,Spain,968.08,11,482.66,Online
2023-05-18,Cotton T-Shirt,Apparel,France,646.86,29,221.12,In-Store
2023-05-19,Running Shoes Pro,Footwear,Portugal,3177.04,37,1507.49,Wholesale
2023-05-19,Smartwatch Lite,Electronics,Portugal,6021.2,39,2882.94,In-Store
2023-05-19,Trail Sneakers,Footwear,France,1182.65,15,532.47,Online
2023-05-19,Denim Jacket,Apparel,Portugal,1707.26,20,931.54,Online
2023-05-19,Trail Sneakers,Footwear,Italy,1056.77,13,468.36,Wholesale
2023-05-19,Running Shoes Pro,Footwear,Portugal,4325.26,50,2163.99,In-Store
2023-05-19,Adjustable Dumbbells,Fitness,France,4524.36,24,2628.26,Online
2023-05-19,Smartwatch Lite,Electronics,France,3186.82,20,1443.68,In-Store
2023-05-19,Adjustable Dumbbells,Fitness,Portugal,4465.08,20,2270.29,In-Store
2023-05-19,Running Shoes Pro,Footwear,Netherlands,1745.91,22,917.66,Online
2023-05-19,Wireless Earbuds,Electronics,France,8644.98,63,3857.02,Wholesale
2023-05-20,Trail Sneakers,Footwear,Germany,2063.98,27,920.41,In-Store
2023-05-20,Wireless Earbuds,Electronics,Netherlands,3156.31,27,1569.04,In-Store
2023-05-20,Yoga Mat,Fitness,France,1333.92,42,573.73,In-Store
2023-05-20,Smartwatch Lite,Electronics,France,1813.55,12,904.15,Online
2023-05-20,Smartwatch Lite,Electronics,Netherlands,1555.17,11,791.66,Online
2023-05-20,Running Shoes Pro,Footwear,France,2643.95,30,1244.03,Wholesale
2023-05-21,Wireless Earbuds,Electronics,Spain,4715.68,34,2014.08,Wholesale
2023-05-21,Wireless Earbuds,Electronics,Germany,2665.92,22,1330.19,Wholesale
2023-05-21,Running Shoes Pro,Footwear,Netherlands,1792.9,23,981.96,In-Store
2023-05-21,Cotton T-Shirt,Apparel,Italy,325.97,15,125.5,Online
2023-05-22,Running Shoes Pro,Footwear,Germany,2922.14,30,1259.2,In-Store
2023-05-22,Trail Sneakers,Footwear,Spain,2442.79,31,1088.19,Wholesale
2023-05-22,Smartwatch Lite,Electronics,Italy,2374.65,14,1059.38,Wholesale
2023-05-22,Adjustable Dumbbells,Fitness,Germany,7430.88,36,4020.86,Wholesale
2023-05-22,Trail Sneakers,Footwear,Netherlands,2920.49,42,1456.57,Online
2023-05-22,Adjustable Dumbbells,Fitness,Spain,4106.96,22,2477.94,Wholesale
2023-05-22,Wireless Earbuds,Electronics,Germany,6718.58,49,3084.29,Wholesale
2023-05-22,Adjustable Dumbbells,Fitness,Portugal,8138.84,38,4152.13,In-Store
2023-05-23,Adjustable Dumbbells,Fitness,Netherlands,1291.03,6,667.18,Wholesale
2023-05-23,Wireless Earbuds,Electronics,Italy,1770.82,15,911.19,In-Store
2023-05-23,Wireless Earbuds,Electronics,Portugal,3702.34,33,1900.96,Wholesale
2023-05-23,Cotton T-Shirt,Apparel,France,291.6,14,116.36,Wholesale
2023-05-23,Yoga Mat,Fitness,France,912.19,24,336.23,Wholesale
2023-05-23,Yoga Mat,Fitness,Spain,569.69,17,228.01,Wholesale
2023-05-23,Smartwatch Lite,Electronics,Germany,2079.94,15,1133.63,In-Store
2023-05-23,Running Shoes Pro,Footwear,Netherlands,1735.73,20,860.65,Wholesale
2023-05-24,Running Shoes Pro,Footwear,Netherlands,3135.06,36,1565.44,Wholesale
2023-05-24,Trail Sneakers,Footwear,France,621.2,9,316.17,In-Store
2023-05-24,Wireless Earbuds,Electronics,France,2071.78,16,952.55,In-Store
2023-05-24,Adjustable Dumbbells,Fitness,Italy,2259.66,12,1324.06,Wholesale
2023-05-24,Running Shoes Pro,Footwear,Netherlands,2258.12,25,1059.46,Online
2023-05-24,Running Shoes Pro,Footwear,Netherlands,4052.02,48,2022.59,Online
2023-05-24,Wireless Earbuds,Electronics,Netherlands,2358.55,18,1064.09,Wholesale
2023-05-24,Cotton T-Shirt,Apparel,France,475.37,25,198.51,Wholesale
2023-05-24,Running Shoes Pro,Footwear,Germany,2235.73,28,1227.51,Online
2023-05-24,Yoga Mat,Fitness,Portugal,1489.75,39,533.68,Wholesale
2023-05-24,Running Shoes Pro,Footwear,Italy,5001.14,57,2293.73,In-Store
2023-05-24,Yoga Mat,Fitness,Portugal,456.63,12,169.25,Wholesale
2023-05-25,Wireless Earbuds,Electronics,Spain,347.02,3,188.87,Online
2023-05-25,Cotton T-Shirt,Apparel,Portugal,423.32,18,139.23,In-Store
2023-05-25,Cotton T-Shirt,Apparel,Germany,663.61,29,236.83,Online
2023-05-25,Cotton T-Shirt,Apparel,France,243.1,12,91.4,In-Store
2023-05-25,Cotton T-Shirt,Apparel,Portugal,235.14,11,85.9,Online
2023-05-25,Yoga Mat,Fitness,France,616.41,18,259.88,Online
2023-05-25,Trail Sneakers,Footwear,Germany,385.08,5,170.46,Wholesale
2023-05-25,Cotton T-Shirt,Apparel,Germany,1105.73,47,393.28,Wholesale
2023-05-25,Denim Jacket,Apparel,France,2443.08,27,1336.98,Online
2023-05-25,Cotton T-Shirt,Apparel,Spain,373.53,19,150.42,In-Store
2023-05-25,Trail Sneakers,Footwear,Spain,3138.66,40,1402.63,Wholesale
2023-05-25,Yoga Mat,Fitness,Portugal,1013.62,27,386.34,Online
2023-05-26,Wireless Earbuds,Electronics,France,3366.6,26,1620.88,Online
2023-05-26,Cotton T-Shirt,Apparel,Netherlands,1154.47,48,368.38,In-Store
2023-05-26,Smartwatch Lite,Electronics,Portugal,2214.53,14,1008.49,Online
2023-05-26,Denim Jacket,Apparel,Netherlands,1786.38,18,899.45,In-Store
2023-05-26,Denim Jacket,Apparel,Germany,1965.67,19,880.48,In-Store
2023-05-27,Smartwatch Lite,Electronics,Spain,910.12,6,453.33,Wholesale
2023-05-27,Cotton T-Shirt,Apparel,Italy,424.43,21,160.54,Wholesale
2023-05-27,Yoga Mat,Fitness,Portugal,952.5,29,405.5,In-Store
2023-05-27,Denim Jacket,Apparel,Netherlands,2935.19,35,1616.79,Wholesale
2023-05-27,Cotton T-Shirt,Apparel,Germany,502.49,21,167.09,Wholesale
2023-05-27,Yoga Mat,Fitness,Netherlands,938.12,30,435.06,In-Store
2023-05-27,Yoga Mat,Fitness,Germany,1238.83,37,507.26,Wholesale
2023-05-27,Yoga Mat,Fitness,Italy,335.29,11,159.04,Wholesale
2023-05-27,Trail Sneakers,Footwear,Netherlands,1333.53,19,654.14,Wholesale
2023-05-28,Running Shoes Pro,Footwear,France,473.16,5,213.53,In-Store
2023-05-28,Denim Jacket,Apparel,Germany,1613.3,16,784.97,In-Store
2023-05-28,Cotton T-Shirt,Apparel,Italy,340.67,15,118.26,In-Store
2023-05-28,Smartwatch Lite,Electronics,Netherlands,3543.31,22,1581.91,Online
2023-05-28,Adjustable Dumbbells,Fitness,Portugal,1072.34,6,680.04,Online
2023-05-28,Denim Jacket,Apparel,Spain,1400.7,17,802.14,In-Store
2023-05-28,Yoga Mat,Fitness,Italy,1906.49,57,775.14,Online
2023-05-28,Trail Sneakers,Footwear,France,1591.04,23,820.58,In-Store
2023-05-28,Yoga Mat,Fitness,France,693.37,19,276.13,In-Store
2023-05-28,Denim Jacket,Apparel,Germany,523.26,6,277.37,In-Store
2023-05-28,Running Shoes Pro,Footwear,Portugal,844.16,11,457.58,In-Store
2023-05-29,Wireless Earbuds,Electronics,Germany,2202.81,20,1236.62,Wholesale
2023-05-29,Wireless Earbuds,Electronics,Italy,1981.06,16,937.78,Wholesale
2023-05-29,Cotton T-Shirt,Apparel,Spain,194.43,9,73.22,Wholesale
2023-05-29,Cotton T-Shirt,Apparel,Netherlands,1117.8,49,407.78,Wholesale
2023-05-29,Yoga Mat,Fitness,Spain,1195.25,39,566.26,Online
2023-05-30,Cotton T-Shirt,Apparel,Portugal,503.95,23,183.67,In-Store
2023-05-30,Denim Jacket,Apparel,Italy,3154.88,38,1910.04,In-Store
2023-05-30,Running Shoes Pro,Footwear,Italy,1511.98,16,683.48,Wholesale
2023-05-30,Wireless Earbuds,Electronics,Portugal,2698.26,21,1244.66,Online
2023-05-30,Denim Jacket,Apparel,Spain,1900.61,19,941.07,Wholesale
2023-05-30,Denim Jacket,Apparel,Italy,973.78,10,470.58,Wholesale
2023-05-30,Running Shoes Pro,Footwear,Portugal,3211.73,38,1560.2,Online
2023-05-30,Smartwatch Lite,Electronics,Germany,3224.49,21,1607.4,Online
2023-05-30,Running Shoes Pro,Footwear,Spain,1315.73,16,702.38,Wholesale
2023-05-30,Trail Sneakers,Footwear,Germany,4457.2,62,2082.89,Online
2023-05-31,Cotton T-Shirt,Apparel,Spain,720.25,32,267.45,Wholesale
2023-05-31,Wireless Earbuds,Electronics,France,1260.76,9,540.27,In-Store
2023-05-31,Adjustable Dumbbells,Fitness,France,1507.36,7,748.51,Wholesale
2023-05-31,Smartwatch Lite,Electronics,Italy,2398.58,15,1114.49,Online
2023-05-31,Adjustable Dumbbells,Fitness,Spain,1234.98,6,664.89,Wholesale
2023-05-31,Running Shoes Pro,Footwear,Italy,1620.48,21,857.29,Wholesale
2023-05-31,Trail Sneakers,Footwear,Germany,1062.89,14,479.43,In-Store
2023-05-31,Smartwatch Lite,Electronics,Portugal,6603.83,42,3080.52,In-Store
2023-05-31,Wireless Earbuds,Electronics,Portugal,2239.44,20,1143.08,In-Store
2023-06-01,Wireless Earbuds,Electronics,Portugal,1867.18,15,944.29,Online
2023-06-01,Cotton T-Shirt,Apparel,Spain,346.77,17,141.4,In-Store
2023-06-01,Wireless Earbuds,Electronics,Netherlands,2747.04,22,1296.45,In-Store
2023-06-01,Wireless Earbuds,Electronics,Germany,2446.58,20,1180.29,Wholesale
2023-06-01,Yoga Mat,Fitness,Netherlands,673.92,20,282.05,Wholesale
2023-06-01,Cotton T-Shirt,Apparel,Italy,505.49,23,176.04,Online
2023-06-01,Yoga Mat,Fitness,Portugal,729.3,20,284.8,Online
2023-06-01,Denim Jacket,Apparel,Spain,2078.18,24,1123.57,In-Store
2023-06-02,Yoga Mat,Fitness,Spain,664.83,22,309.91,Online
2023-06-02,Wireless Earbuds,Electronics,Italy,792.43,7,437.87,Wholesale
2023-06-02,Adjustable Dumbbells,Fitness,Spain,2836.76,13,1435.08,Wholesale
2023-06-02,Yoga Mat,Fitness,Italy,883.54,29,411.6,Wholesale
2023-06-02,Adjustable Dumbbells,Fitness,Spain,2398.82,12,1292.62,Wholesale
2023-06-02,Yoga Mat,Fitness,Spain,496.23,14,200.49,Wholesale
2023-06-02,Adjustable Dumbbells,Fitness,France,6553.94,29,3292.6,Online
2023-06-02,Cotton T-Shirt,Apparel,Spain,315.62,15,117.27,Online
2023-06-02,Yoga Mat,Fitness,Portugal,1887.8,53,735.82,In-Store
2023-06-02,Cotton T-Shirt,Apparel,Portugal,119.09,6,50.21,In-Store
2023-06-03,Cotton T-Shirt,Apparel,France,419.42,21,172.65,Wholesale
2023-06-03,Smartwatch Lite,Electronics,Netherlands,8180.35,52,3851.98,Wholesale
2023-06-03,Trail Sneakers,Footwear,Netherlands,2955.63,40,1364.28,Wholesale
2023-06-03,Wireless Earbuds,Electronics,Spain,4268.82,31,1899.98,In-Store
2023-06-03,Running Shoes Pro,Footwear,Italy,2125.56,25,1054.46,Online
2023-06-03,Smartwatch Lite,Electronics,France,3031.07,18,1301.15,Wholesale
2023-06-03,Yoga Mat,Fitness,Portugal,179.03,5,69.25,Wholesale
2023-06-03,Yoga Mat,Fitness,Germany,306.07,9,120.34,Wholesale
2023-06-03,Wireless Earbuds,Electronics,Spain,2910.93,26,1487.68,Online
2023-06-03,Yoga Mat,Fitness,Germany,1385.7,38,525.43,In-Store
2023-06-04,Trail Sneakers,Footwear,Germany,2617.36,39,1303.65,Wholesale
2023-06-04,Smartwatch Lite,Electronics,Germany,3451.51,21,1586.64,Online
2023-06-04,Smartwatch Lite,Electronics,Germany,3607.06,26,1992.32,Online
2023-06-04,Adjustable Dumbbells,Fitness,Spain,9507.46,47,5297.19,In-Store
2023-06-04,Cotton T-Shirt,Apparel,France,189.44,8,64.78,Online
2023-06-04,Wireless Earbuds,Electronics,Portugal,4895.87,38,2316.07,Wholesale
2023-06-05,Running Shoes Pro,Footwear,Netherlands,5584.52,61,2684.66,In-Store
2023-06-05,Cotton T-Shirt,Apparel,Spain,649.34,33,276.52,Online
2023-06-05,Yoga Mat,Fitness,Portugal,1113.26,37,502.87,Online
2023-06-05,Yoga Mat,Fitness,Netherlands,830.15,24,347.25,Online
2023-06-05,Running Shoes Pro,Footwear,Netherlands,3635.53,38,1655.86,In-Store
2023-06-05,Denim Jacket,Apparel,Germany,1970.16,23,1112.76,Wholesale
2023-06-05,Cotton T-Shirt,Apparel,Portugal,574.35,25,198.11,Online
2023-06-05,Wireless Earbuds,Electronics,France,6346.68,50,2922.0,Wholesale
2023-06-05,Cotton T-Shirt,Apparel,France,235.57,12,91.43,Online
2023-06-06,Adjustable Dumbbells,Fitness,Germany,5874.64,32,3677.46,Online
2023-06-06,Denim Jacket,Apparel,Spain,7660.66,81,3747.22,Online
2023-06-06,Running Shoes Pro,Footwear,Portugal,455.42,5,203.96,Wholesale
2023-06-06,Yoga Mat,Fitness,Portugal,739.69,20,291.97,In-Store
2023-06-06,Cotton T-Shirt,Apparel,Germany,620.17,28,217.48,In-Store
2023-06-06,Yoga Mat,Fitness,Netherlands,1458.21,43,583.44,Wholesale
2023-06-06,Denim Jacket,Apparel,Netherlands,1906.67,22,1048.56,Wholesale
2023-06-06,Cotton T-Shirt,Apparel,Spain,1029.25,47,386.68,Wholesale
2023-06-06,Running Shoes Pro,Footwear,Netherlands,636.55,8,323.73,Online
2023-06-07,Wireless Earbuds,Electronics,Netherlands,2195.43,18,1127.07,Online
2023-06-07,Running Shoes Pro,Footwear,Portugal,934.52,12,507.13,Online
2023-06-07,Yoga Mat,Fitness,Germany,320.96,9,126.01,Wholesale
2023-06-07,Running Shoes Pro,Footwear,Netherlands,1620.56,20,849.97,Wholesale
2023-06-07,Denim Jacket,Apparel,Italy,1436.93,14,705.21,In-Store
2023-06-08,Yoga Mat,Fitness,Germany,1531.87,47,632.03,Online
2023-06-08,Yoga Mat,Fitness,Italy,1554.9,44,602.88,In-Store
2023-06-08,Adjustable Dumbbells,Fitness,France,2656.88,12,1290.0,Online
2023-06-08,Adjustable Dumbbells,Fitness,Germany,10787.55,49,5370.45,In-Store
2023-06-08,Adjustable Dumbbells,Fitness,Spain,2856.83,16,1700.49,Online
2023-06-08,Smartwatch Lite,Electronics,Portugal,1827.21,12,925.32,Online
2023-06-08,Cotton T-Shirt,Apparel,Portugal,333.79,14,110.72,Wholesale
2023-06-08,Running Shoes Pro,Footwear,Portugal,1791.31,22,968.31,In-Store
2023-06-08,Denim Jacket,Apparel,Netherlands,1459.5,15,714.97,Online
