Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-07-02,Safety Sensor Array,Automation,China,5545.37,27,2511.84,Direct Industrial
2023-07-02,Gearbox Assembly GB-12,Motors,South Korea,8630.75,8,5595.59,Distributor
2023-07-02,Pneumatic Valve V-200,Hydraulics,Germany,3475.62,22,1552.67,Distributor
2023-07-02,Safety Sensor Array,Automation,Mexico,10897.74,61,5675.32,Distributor
2023-07-02,Conveyor Belt Roller,Components,USA,555.16,23,295.55,OEM
2023-07-02,Steel Bearing 6205,Components,Mexico,133.02,32,63.23,Direct Industrial
2023-07-02,Safety Sensor Array,Automation,Germany,5874.46,31,2899.84,Direct Industrial
2023-07-02,Steel Bearing 6205,Components,China,90.6,20,36.82,OEM
2023-07-03,Gearbox Assembly GB-12,Motors,Mexico,19189.46,16,11410.51,Distributor
2023-07-03,PLC Controller Unit,Automation,Mexico,27995.72,34,16060.49,OEM
2023-07-03,Conveyor Belt Roller,Components,Poland,309.63,11,134.64,OEM
2023-07-03,Gearbox Assembly GB-12,Motors,USA,26600.12,25,17557.73,Direct Industrial
2023-07-03,Conveyor Belt Roller,Components,Mexico,252.99,9,118.05,Distributor
2023-07-03,Hydraulic Cylinder HC-40,Hydraulics,South Korea,9017.7,32,5433.87,Distributor
2023-07-03,Industrial Motor 5HP,Motors,Poland,8304.56,13,4299.5,Direct Industrial
2023-07-03,Pneumatic Valve V-200,Hydraulics,Mexico,774.3,6,411.74,OEM
2023-07-03,Steel Bearing 6205,Components,USA,89.43,23,41.74,Direct Industrial
2023-07-04,Hydraulic Cylinder HC-40,Hydraulics,Germany,14907.71,43,7793.45,OEM
2023-07-04,Industrial Motor 5HP,Motors,Poland,41152.17,65,22697.58,Direct Industrial
2023-07-04,Gearbox Assembly GB-12,Motors,South Korea,39109.24,33,22912.44,Distributor
2023-07-04,Pneumatic Valve V-200,Hydraulics,China,2720.95,20,1396.43,OEM
2023-07-04,Pneumatic Valve V-200,Hydraulics,Germany,2021.55,15,980.87,Distributor
2023-07-04,Gearbox Assembly GB-12,Motors,South Korea,18534.24,15,10380.69,Distributor
2023-07-04,PLC Controller Unit,Automation,Germany,58545.83,66,31249.51,OEM
2023-07-04,Gearbox Assembly GB-12,Motors,Poland,10454.2,9,6400.87,Distributor
2023-07-04,Hydraulic Cylinder HC-40,Hydraulics,Poland,5517.03,18,3223.71,OEM
2023-07-04,Pneumatic Valve V-200,Hydraulics,USA,823.59,6,411.19,Direct Industrial
2023-07-05,PLC Controller Unit,Automation,USA,21944.54,27,12850.34,Distributor
2023-07-05,Hydraulic Cylinder HC-40,Hydraulics,South Korea,2785.18,9,1574.11,Direct Industrial
2023-07-05,Industrial Motor 5HP,Motors,Mexico,5297.11,8,2707.13,OEM
2023-07-06,Gearbox Assembly GB-12,Motors,Poland,53707.29,40,28272.1,Distributor
2023-07-06,Safety Sensor Array,Automation,Germany,8851.74,45,4461.44,OEM
2023-07-06,Hydraulic Cylinder HC-40,Hydraulics,South Korea,14636.33,50,9034.3,Distributor
2023-07-06,PLC Controller Unit,Automation,Germany,13975.78,15,6928.1,Direct Industrial
2023-07-06,PLC Controller Unit,Automation,Mexico,34657.63,37,17289.77,OEM
2023-07-06,Steel Bearing 6205,Components,Poland,65.98,17,31.72,OEM
2023-07-06,Conveyor Belt Roller,Components,Poland,809.73,29,376.03,OEM
2023-07-06,Gearbox Assembly GB-12,Motors,South Korea,14407.23,13,9293.2,Distributor
2023-07-07,Industrial Motor 5HP,Motors,South Korea,10052.68,18,5824.56,Distributor
2023-07-07,PLC Controller Unit,Automation,USA,14728.38,18,8243.85,OEM
2023-07-07,Pneumatic Valve V-200,Hydraulics,China,2317.29,18,1233.34,OEM
2023-07-07,Hydraulic Cylinder HC-40,Hydraulics,USA,22188.43,68,12329.83,Distributor
2023-07-07,Conveyor Belt Roller,Components,Mexico,154.67,6,76.34,OEM
2023-07-08,Pneumatic Valve V-200,Hydraulics,Germany,4493.11,32,2103.63,Distributor
2023-07-08,Steel Bearing 6205,Components,USA,85.5,22,43.65,OEM
2023-07-08,Gearbox Assembly GB-12,Motors,USA,41228.27,32,22156.65,OEM
2023-07-08,Safety Sensor Array,Automation,South Korea,5938.41,30,2987.58,Direct Industrial
2023-07-09,Conveyor Belt Roller,Components,Germany,1729.99,69,897.69,OEM
2023-07-09,Safety Sensor Array,Automation,China,8941.87,44,4139.74,OEM
2023-07-09,Safety Sensor Array,Automation,Poland,6548.21,34,3189.95,OEM
2023-07-09,Conveyor Belt Roller,Components,China,1225.0,40,494.32,OEM
2023-07-09,Safety Sensor Array,Automation,China,4859.82,27,2685.74,Distributor
2023-07-09,Industrial Motor 5HP,Motors,South Korea,30409.12,56,19463.19,OEM
2023-07-10,Safety Sensor Array,Automation,Poland,7506.38,36,3529.65,Direct Industrial
2023-07-10,Gearbox Assembly GB-12,Motors,South Korea,16283.53,13,8942.67,Distributor
2023-07-10,Safety Sensor Array,Automation,South Korea,4715.8,24,2380.15,Direct Industrial
2023-07-10,Steel Bearing 6205,Components,South Korea,109.56,29,56.74,OEM
2023-07-10,Gearbox Assembly GB-12,Motors,USA,29108.36,27,17889.9,OEM
2023-07-10,Hydraulic Cylinder HC-40,Hydraulics,Poland,8415.98,29,5312.1,OEM
2023-07-10,Hydraulic Cylinder HC-40,Hydraulics,China,4505.39,14,2485.05,Direct Industrial
2023-07-11,Gearbox Assembly GB-12,Motors,Germany,22850.99,21,14505.32,Direct Industrial
2023-07-11,Pneumatic Valve V-200,Hydraulics,Poland,3486.41,23,1619.08,Distributor
2023-07-11,Hydraulic Cylinder HC-40,Hydraulics,Poland,7275.2,23,3896.71,OEM
2023-07-11,PLC Controller Unit,Automation,South Korea,28139.46,35,16336.65,OEM
2023-07-11,Safety Sensor Array,Automation,USA,2624.19,13,1232.88,Direct Industrial
2023-07-12,Safety Sensor Array,Automation,Germany,2707.17,14,1354.28,Direct Industrial
2023-07-12,PLC Controller Unit,Automation,South Korea,21668.57,26,11764.75,Distributor
2023-07-12,Steel Bearing 6205,Components,Germany,98.63,24,45.02,Direct Industrial
2023-07-12,PLC Controller Unit,Automation,USA,23117.65,25,12131.62,OEM
2023-07-12,Safety Sensor Array,Automation,South Korea,3724.21,19,1841.88,OEM
2023-07-13,Gearbox Assembly GB-12,Motors,Poland,34238.12,26,17206.81,Distributor
2023-07-13,Steel Bearing 6205,Components,South Korea,209.86,46,83.79,Direct Industrial
2023-07-13,Safety Sensor Array,Automation,South Korea,4707.68,25,2393.64,OEM
2023-07-13,Steel Bearing 6205,Components,Mexico,68.75,15,29.41,OEM
2023-07-13,PLC Controller Unit,Automation,China,23492.4,24,11565.11,Direct Industrial
2023-07-13,PLC Controller Unit,Automation,Poland,43392.87,47,23163.7,Distributor
2023-07-13,Steel Bearing 6205,Components,USA,106.67,24,45.24,Distributor
2023-07-13,Steel Bearing 6205,Components,China,214.9,47,88.01,Distributor
2023-07-13,Pneumatic Valve V-200,Hydraulics,China,3560.39,23,1562.71,Direct Industrial
2023-07-13,PLC Controller Unit,Automation,Mexico,4990.43,6,2822.6,Direct Industrial
2023-07-14,Gearbox Assembly GB-12,Motors,Germany,20234.45,16,11247.12,OEM
2023-07-14,Steel Bearing 6205,Components,China,101.85,23,44.69,Direct Industrial
2023-07-14,Hydraulic Cylinder HC-40,Hydraulics,China,5849.26,20,3520.36,Distributor
2023-07-14,Gearbox Assembly GB-12,Motors,Germany,24705.4,19,13559.37,OEM
2023-07-14,Pneumatic Valve V-200,Hydraulics,China,1801.12,13,841.45,OEM
2023-07-14,Conveyor Belt Roller,Components,Poland,338.97,13,168.46,Distributor
2023-07-14,Safety Sensor Array,Automation,South Korea,6229.4,29,2878.28,Direct Industrial
2023-07-14,PLC Controller Unit,Automation,Mexico,20228.58,21,9634.79,Direct Industrial
2023-07-14,PLC Controller Unit,Automation,Mexico,18807.95,21,10018.32,OEM
2023-07-15,Industrial Motor 5HP,Motors,Mexico,28094.14,51,16819.79,OEM
2023-07-15,Conveyor Belt Roller,Components,South Korea,321.91,13,170.28,OEM
2023-07-15,Gearbox Assembly GB-12,Motors,Germany,28225.63,21,13804.73,Direct Industrial
2023-07-15,PLC Controller Unit,Automation,China,18192.02,22,10303.93,OEM
2023-07-16,Pneumatic Valve V-200,Hydraulics,South Korea,634.36,5,328.43,Direct Industrial
2023-07-16,Industrial Motor 5HP,Motors,Germany,12429.33,20,7089.27,OEM
2023-07-16,Conveyor Belt Roller,Components,Germany,317.74,11,137.3,OEM
2023-07-16,Gearbox Assembly GB-12,Motors,USA,29144.51,25,18038.07,Direct Industrial
2023-07-16,Pneumatic Valve V-200,Hydraulics,Germany,3048.68,20,1358.24,OEM
2023-07-16,Industrial Motor 5HP,Motors,Germany,9593.35,17,6043.36,OEM
2023-07-16,PLC Controller Unit,Automation,USA,11067.47,13,6066.44,OEM
2023-07-16,Pneumatic Valve V-200,Hydraulics,China,7171.49,45,3167.0,Distributor
2023-07-17,Industrial Motor 5HP,Motors,Mexico,2749.7,5,1669.99,OEM
2023-07-17,Safety Sensor Array,Automation,Poland,1405.47,7,659.1,Distributor
2023-07-17,Pneumatic Valve V-200,Hydraulics,South Korea,3409.58,22,1489.07,Distributor
2023-07-17,Conveyor Belt Roller,Components,Mexico,578.03,21,268.2,Distributor
2023-07-17,Safety Sensor Array,Automation,Mexico,3509.25,19,1787.78,OEM
2023-07-17,PLC Controller Unit,Automation,South Korea,8598.41,9,4108.98,OEM
2023-07-17,Pneumatic Valve V-200,Hydraulics,Germany,2486.84,17,1181.31,Distributor
2023-07-17,Safety Sensor Array,Automation,South Korea,2907.07,13,1243.28,Distributor
2023-07-18,Steel Bearing 6205,Components,Mexico,103.75,29,52.74,OEM
2023-07-18,Conveyor Belt Roller,Components,China,1780.35,63,788.32,OEM
2023-07-18,Conveyor Belt Roller,Components,Mexico,843.15,35,422.77,Direct Industrial
2023-07-18,Pneumatic Valve V-200,Hydraulics,Poland,5740.09,36,2343.79,OEM
2023-07-18,Conveyor Belt Roller,Components,China,654.48,23,286.41,Direct Industrial
2023-07-18,Conveyor Belt Roller,Components,Germany,1453.26,59,772.04,OEM
2023-07-18,Gearbox Assembly GB-12,Motors,China,72150.74,53,35364.46,Distributor
2023-07-18,Safety Sensor Array,Automation,USA,3328.93,16,1568.75,Distributor
2023-07-18,Steel Bearing 6205,Components,South Korea,135.23,30,59.32,OEM
2023-07-18,Steel Bearing 6205,Components,Germany,192.8,49,93.94,Direct Industrial
2023-07-19,Gearbox Assembly GB-12,Motors,Mexico,18661.49,14,9303.38,Direct Industrial
2023-07-19,PLC Controller Unit,Automation,Poland,7019.17,8,3678.44,OEM
2023-07-19,Conveyor Belt Roller,Components,Mexico,586.12,24,303.53,Distributor
2023-07-19,Hydraulic Cylinder HC-40,Hydraulics,Germany,9140.86,27,4882.99,Direct Industrial
2023-07-20,Hydraulic Cylinder HC-40,Hydraulics,Mexico,12036.51,38,6945.48,Distributor
2023-07-20,Gearbox Assembly GB-12,Motors,USA,39691.01,33,23085.03,Direct Industrial
2023-07-20,Pneumatic Valve V-200,Hydraulics,South Korea,1655.79,12,805.93,OEM
2023-07-20,Gearbox Assembly GB-12,Motors,China,55673.77,44,31185.69,Direct Industrial
2023-07-20,Conveyor Belt Roller,Components,USA,359.26,15,196.53,OEM
2023-07-20,Gearbox Assembly GB-12,Motors,Poland,10043.56,9,6017.56,Distributor
2023-07-20,Steel Bearing 6205,Components,USA,166.15,43,81.35,OEM
2023-07-20,Safety Sensor Array,Automation,Poland,8451.12,39,3739.72,OEM
2023-07-20,Industrial Motor 5HP,Motors,Mexico,10534.77,18,5943.52,OEM
2023-07-20,Steel Bearing 6205,Components,Mexico,80.88,22,42.95,Direct Industrial
2023-07-20,Safety Sensor Array,Automation,Germany,5354.17,29,2645.91,OEM
2023-07-20,Conveyor Belt Roller,Components,USA,348.73,14,177.83,OEM
2023-07-20,Hydraulic Cylinder HC-40,Hydraulics,Poland,4053.87,14,2532.01,Direct Industrial
2023-07-21,PLC Controller Unit,Automation,China,8946.83,10,4864.5,Distributor
2023-07-21,Hydraulic Cylinder HC-40,Hydraulics,Germany,6889.47,20,3459.68,Distributor
2023-07-22,PLC Controller Unit,Automation,South Korea,26880.86,28,12770.96,OEM
2023-07-22,Hydraulic Cylinder HC-40,Hydraulics,South Korea,4457.1,13,2345.48,Direct Industrial
2023-07-22,Gearbox Assembly GB-12,Motors,USA,41430.16,32,22312.85,Direct Industrial
2023-07-22,Conveyor Belt Roller,Components,China,708.77,26,317.37,Distributor
2023-07-23,Conveyor Belt Roller,Components,China,1393.76,46,602.79,OEM
2023-07-23,Gearbox Assembly GB-12,Motors,Germany,12878.5,10,6980.47,OEM
2023-07-23,Safety Sensor Array,Automation,South Korea,6262.96,29,2744.23,Direct Industrial
2023-07-23,PLC Controller Unit,Automation,Mexico,16363.35,17,8046.79,OEM
2023-07-23,Gearbox Assembly GB-12,Motors,South Korea,43068.44,38,26777.21,Direct Industrial
2023-07-23,Safety Sensor Array,Automation,Mexico,2146.23,12,1183.83,Distributor
2023-07-23,PLC Controller Unit,Automation,USA,24684.55,28,13166.73,Direct Industrial
2023-07-23,Hydraulic Cylinder HC-40,Hydraulics,Poland,7766.36,26,4367.05,OEM
2023-07-23,Pneumatic Valve V-200,Hydraulics,Poland,1940.52,14,976.33,Distributor
2023-07-23,Hydraulic Cylinder HC-40,Hydraulics,China,7987.06,29,5165.83,Direct Industrial
2023-07-24,Safety Sensor Array,Automation,China,7341.13,36,3490.4,OEM
2023-07-24,Gearbox Assembly GB-12,Motors,China,11753.85,11,7236.65,OEM
2023-07-24,Hydraulic Cylinder HC-40,Hydraulics,China,13016.57,41,7130.03,Distributor
2023-07-24,Hydraulic Cylinder HC-40,Hydraulics,USA,3454.05,11,1897.84,OEM
2023-07-25,Industrial Motor 5HP,Motors,Poland,4202.22,8,2827.29,Distributor
2023-07-25,PLC Controller Unit,Automation,Mexico,32233.11,37,17768.94,Distributor
2023-07-25,PLC Controller Unit,Automation,Mexico,6791.83,8,3579.91,Distributor
2023-07-25,Pneumatic Valve V-200,Hydraulics,Mexico,4570.34,35,2449.47,OEM
2023-07-26,Pneumatic Valve V-200,Hydraulics,Germany,3547.01,23,1524.37,Distributor
2023-07-26,Gearbox Assembly GB-12,Motors,South Korea,16013.46,14,9328.98,OEM
2023-07-26,Safety Sensor Array,Automation,Poland,1666.86,9,887.54,Direct Industrial
2023-07-26,Conveyor Belt Roller,Components,Germany,612.23,22,269.86,Distributor
2023-07-26,Industrial Motor 5HP,Motors,Mexico,24877.34,38,13079.07,OEM
2023-07-26,Safety Sensor Array,Automation,Poland,2296.28,12,1159.52,Distributor
2023-07-26,Pneumatic Valve V-200,Hydraulics,Germany,1274.17,8,564.85,OEM
2023-07-27,Pneumatic Valve V-200,Hydraulics,USA,9913.16,72,4916.89,OEM
2023-07-27,Conveyor Belt Roller,Components,Poland,199.87,8,101.21,Distributor
2023-07-28,Gearbox Assembly GB-12,Motors,Poland,41910.04,37,25332.89,OEM
2023-07-28,Hydraulic Cylinder HC-40,Hydraulics,Mexico,10250.08,31,5276.96,Direct Industrial
2023-07-28,Pneumatic Valve V-200,Hydraulics,Poland,1747.65,12,807.99,Distributor
2023-07-28,Steel Bearing 6205,Components,South Korea,78.92,19,34.79,Distributor
2023-07-28,Steel Bearing 6205,Components,China,50.74,11,20.69,Distributor
2023-07-28,Conveyor Belt Roller,Components,Mexico,790.39,32,402.33,Direct Industrial
2023-07-28,Safety Sensor Array,Automation,China,1977.9,10,904.33,OEM
2023-07-28,Industrial Motor 5HP,Motors,USA,6885.12,13,4514.8,OEM
2023-07-28,Steel Bearing 6205,Components,Mexico,152.1,35,64.83,OEM
2023-07-28,Industrial Motor 5HP,Motors,USA,10392.09,20,7108.53,OEM
2023-07-28,Hydraulic Cylinder HC-40,Hydraulics,China,5321.97,19,3489.26,Distributor
2023-07-29,Steel Bearing 6205,Components,China,58.33,13,23.69,Distributor
2023-07-29,Gearbox Assembly GB-12,Motors,USA,18666.66,14,9674.01,Direct Industrial
2023-07-29,Conveyor Belt Roller,Components,Poland,981.52,40,522.26,Distributor
2023-07-30,Industrial Motor 5HP,Motors,Mexico,14350.29,24,8416.24,Direct Industrial
2023-07-30,Hydraulic Cylinder HC-40,Hydraulics,South Korea,13888.53,48,8276.46,OEM
2023-07-30,PLC Controller Unit,Automation,Mexico,9865.88,11,5243.84,Direct Industrial
2023-07-30,Safety Sensor Array,Automation,Poland,1761.47,8,778.83,OEM
2023-07-30,Pneumatic Valve V-200,Hydraulics,Mexico,3872.5,25,1679.34,OEM
2023-07-30,Steel Bearing 6205,Components,China,120.13,31,61.04,Distributor
2023-07-30,Steel Bearing 6205,Components,Germany,284.95,66,123.6,Direct Industrial
2023-07-30,Steel Bearing 6205,Components,China,87.55,23,44.14,Distributor
2023-07-31,Safety Sensor Array,Automation,Germany,1785.09,10,986.5,Direct Industrial
2023-07-31,Pneumatic Valve V-200,Hydraulics,Mexico,3498.25,22,1423.35,Direct Industrial
2023-07-31,Gearbox Assembly GB-12,Motors,USA,35184.82,29,19400.18,Direct Industrial
2023-07-31,PLC Controller Unit,Automation,South Korea,10043.08,13,6052.77,Distributor
2023-07-31,Hydraulic Cylinder HC-40,Hydraulics,USA,4290.0,14,2438.62,Direct Industrial
2023-07-31,PLC Controller Unit,Automation,Poland,36058.73,41,18541.46,Direct Industrial
2023-08-01,Gearbox Assembly GB-12,Motors,Germany,56390.42,50,34047.79,Direct Industrial
2023-08-01,Hydraulic Cylinder HC-40,Hydraulics,Mexico,7693.49,25,4549.6,Distributor
2023-08-01,Gearbox Assembly GB-12,Motors,Mexico,48736.1,45,32129.18,Distributor
2023-08-02,Hydraulic Cylinder HC-40,Hydraulics,Germany,9848.33,35,6269.86,Distributor
2023-08-02,Industrial Motor 5HP,Motors,Mexico,10565.06,20,6697.63,Direct Industrial
2023-08-02,Conveyor Belt Roller,Components,Germany,422.23,15,180.45,OEM
2023-08-02,Hydraulic Cylinder HC-40,Hydraulics,USA,9320.07,31,5236.65,Direct Industrial
2023-08-02,Pneumatic Valve V-200,Hydraulics,China,3804.12,26,1685.73,OEM
2023-08-03,Pneumatic Valve V-200,Hydraulics,USA,3304.44,24,1688.71,Direct Industrial
2023-08-03,Pneumatic Valve V-200,Hydraulics,USA,3536.4,28,1866.11,OEM
2023-08-03,Industrial Motor 5HP,Motors,South Korea,5412.68,10,3273.11,Direct Industrial
2023-08-03,Hydraulic Cylinder HC-40,Hydraulics,China,9512.12,31,5426.34,Distributor
2023-08-03,Gearbox Assembly GB-12,Motors,South Korea,24899.9,20,14356.42,Distributor
2023-08-03,Conveyor Belt Roller,Components,Mexico,220.78,9,107.88,Distributor
2023-08-03,PLC Controller Unit,Automation,Poland,6142.88,8,3631.71,Distributor
2023-08-03,Gearbox Assembly GB-12,Motors,Germany,28357.47,23,16447.43,Direct Industrial
2023-08-04,Safety Sensor Array,Automation,Poland,9077.48,47,4384.54,Direct Industrial
2023-08-04,Safety Sensor Array,Automation,South Korea,2089.84,11,1032.08,Distributor
2023-08-04,Hydraulic Cylinder HC-40,Hydraulics,Poland,3631.97,13,2190.41,OEM
2023-08-04,Steel Bearing 6205,Components,China,65.85,17,32.67,Distributor
2023-08-04,PLC Controller Unit,Automation,China,15492.77,20,9026.21,Direct Industrial
2023-08-04,Safety Sensor Array,Automation,South Korea,2833.69,13,1209.15,OEM
2023-08-04,PLC Controller Unit,Automation,Mexico,27799.44,29,13992.99,OEM
2023-08-04,Pneumatic Valve V-200,Hydraulics,China,1042.85,7,491.27,OEM
2023-08-04,Conveyor Belt Roller,Components,China,685.68,25,318.87,OEM
2023-08-04,Industrial Motor 5HP,Motors,USA,21958.96,39,12844.44,Direct Industrial
2023-08-04,Hydraulic Cylinder HC-40,Hydraulics,Mexico,8963.38,31,5254.03,Distributor
2023-08-04,Industrial Motor 5HP,Motors,South Korea,17525.75,30,10427.88,Distributor
2023-08-05,Pneumatic Valve V-200,Hydraulics,Poland,1132.27,8,521.31,Direct Industrial
2023-08-05,Safety Sensor Array,Automation,South Korea,4363.4,22,2056.36,Distributor
2023-08-06,Safety Sensor Array,Automation,Germany,5493.42,24,2310.46,Distributor
2023-08-06,Industrial Motor 5HP,Motors,South Korea,10834.11,20,6946.19,Distributor
2023-08-06,Industrial Motor 5HP,Motors,Mexico,14488.68,24,8326.33,OEM
2023-08-06,PLC Controller Unit,Automation,Germany,9682.01,12,5835.42,Distributor
2023-08-06,PLC Controller Unit,Automation,South Korea,23310.74,26,12145.84,Direct Industrial
2023-08-06,Steel Bearing 6205,Components,China,191.25,50,96.9,Direct Industrial
2023-08-06,Industrial Motor 5HP,Motors,USA,18871.24,33,10834.46,Distributor
2023-08-07,Conveyor Belt Roller,Components,South Korea,576.01,19,231.81,Direct Industrial
2023-08-07,Steel Bearing 6205,Components,South Korea,84.9,20,36.64,OEM
2023-08-07,Steel Bearing 6205,Components,Poland,134.94,32,57.77,OEM
2023-08-07,Conveyor Belt Roller,Components,South Korea,1182.27,48,602.53,Distributor
2023-08-07,Hydraulic Cylinder HC-40,Hydraulics,South Korea,13257.89,45,7507.65,Distributor
2023-08-07,Hydraulic Cylinder HC-40,Hydraulics,China,3649.76,11,1884.55,Distributor
2023-08-07,Hydraulic Cylinder HC-40,Hydraulics,Mexico,10412.04,38,6334.52,Direct Industrial
2023-08-07,Hydraulic Cylinder HC-40,Hydraulics,Mexico,5769.29,19,3374.98,Distributor
2023-08-07,Gearbox Assembly GB-12,Motors,Poland,14074.81,13,9396.1,Distributor
2023-08-07,Safety Sensor Array,Automation,USA,5007.83,26,2368.3,Distributor
2023-08-08,Conveyor Belt Roller,Components,South Korea,123.02,4,48.77,OEM
2023-08-08,Safety Sensor Array,Automation,China,5585.85,25,2432.27,Distributor
2023-08-08,Pneumatic Valve V-200,Hydraulics,Poland,2792.49,21,1447.77,Direct Industrial
2023-08-08,Industrial Motor 5HP,Motors,China,11931.11,18,5982.95,Direct Industrial
2023-08-08,Gearbox Assembly GB-12,Motors,Mexico,20727.34,19,12508.87,Direct Industrial
2023-08-08,Steel Bearing 6205,Components,Poland,39.84,11,20.38,Direct Industrial
2023-08-08,PLC Controller Unit,Automation,Poland,13163.62,14,6631.78,OEM
2023-08-08,Conveyor Belt Roller,Components,South Korea,475.8,19,237.73,Direct Industrial
2023-08-08,Steel Bearing 6205,Components,China,68.2,16,30.94,Distributor
2023-08-09,Conveyor Belt Roller,Components,Germany,448.63,15,179.99,OEM
2023-08-09,Safety Sensor Array,Automation,South Korea,4331.27,21,2054.51,Distributor
